id,sku,name,inventory,date_created,weight,height,width,depth,visible,featured,availability,date_modified,date_last_imported,num_sold,num_viewed,upc,bin_picking_num,search_keywords,meta_keywords,description,meta_description,page_title,retail_price,sale_price,calculated_price,inventory_warning_level,inventory_tracking,keyword_filter,sort_order,related_products,rating_total,rating_count,created_at,producer_id,product_type_id,warehouse_id,product_size_id,name_no_ws,name_no_winery,name_no_vintage,name_no_winery_no_vintage,portfolio_name,current,display,retail_ws,blend_type,vintage,order_1,order_2,combined_order,portfolio_region,case_size,price_id,organic_cert,organic_pract,organic_min,vegan,vegetarian,bio_cert,bio_pract,filtration,fining,so2,producer_country_id,producer_region_id,product_sub_type_id,product_package_type_id,product_no_vintage_id,product_no_ws_id
39,1110,Enrique Foster IQUE Malbec (375ml) 2010,0,17/5/11 14:25,1.4,30,10,NULL,1,1,available,2015-06-30,2015-06-30,60,157,0,0,0,"Foster, Malbec, Foster IQUE Malbec (375ml) 2010, Argentina, Wine","Grape variety: 100% MalbecTasting Notes:Â IQUE is a wine without oak, fresh, young and with fruity characteristics. Intense ruby-red with violet hints in colour; it possesses fruity aromas which remind of fresh red fruits and white pepper. Firm structure, soft lush tannins, and satisfying end. Pairs well with meat, pasta and cheese. Awards and Ratings:  Robert Parker Rating: Â 88 Wine Spectator Rating:Â Â 83  Vineyard: LujÃ¡n de Cuyo â€“ Mendoza, ArgentinaAverage age of vines: More than 30 yearsAltitude: 900 metresÂ above sea levelTime of harvest:Â Second and third week of March, 2010 Harvest Method: Hand harvested, in small plastic boxes of 18 kg.Average vineyard production: 4 tons per acreWinemaking:Â Fermentation takes place atÂ 24Â°C for 8 days in small stainless steel tanks with controlled temperature. Natural malolactic fermentation. Production ofÂ 165,000 bottles.Winemaker: Mauricio Lorca Alcohol: 14.1%Volume: 375 mlResidual sugar: Less than 1.8 gr/litreStandard Drinks: 8.3Peak drinking: 2011-2015BestÂ Served: 16Â°-18Â°C Click here for the 2011 Vintage","IQUE is a fresh young wine with fruity characteristics and no oak. The colour is an intense ruby-red with violet hints. It possesses fruity aromas reminiscent of fresh red fruits and white pepper. It has a firm structure, soft lush tannins, and satisfying end. Pairs well with meat, pasta and cheese.",Untapped Fine Wines - Foster IQUE Malbec (375ml) 2010,0,0,14.54,0,simple,0,0,-1,0,0,2016-07-07,24,4,2,2,Enrique Foster IQUE Malbec (375ml) 2010,IQUE Malbec (375ml) 2010,Enrique Foster IQUE Malbec (375ml),IQUE Malbec,2010 IQUE Malbec,0,0,R,NULL,2010,1,4,1.4,"ARG, Luján de Cuyo",12,pID-A043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,13,18,1,314,443
40,1111,Enrique Foster Sparkling Blanc de Noir Malbec NV,0,17/5/11 14:25,1.4,30,10,NULL,1,1,disabled,2016-02-15,2015-06-30,91,1172,0,0,0,"Foster, Sparkling, Foster Sparkling Blanc de Noir Malbec, Argentina, Wine","Grape variety: 100% MalbecTasting Notes: The wine is a totally satisfying sparkling Malbec, combining a complex style with freshness redolent of cherries bursting from the tiny bubbles. A gentle acidity suggests that the wine can be aged two to three years. Vineyard: LujÃ¡n de Cuyo â€“ Mendoza, ArgentinaAverage age of vines: More than 30 yearsTime of harvest: First week of February Harvest Method: Hand harvested, in small plastic boxes of 18 kgAverage vineyard production: 100 quintals per hectareWinemaking: Fermentation takes place in stainless steel tanks for 15 days with a controlled temperature of 16Â°C. Production of 10,000 bottles.Winemaker: Mauricio Lorca Alcohol: 12.5%Residual sugar: 10 gr/litreVolume: 750 mlStandard Drinks: 7.4Peak drinking: 2011-2014Best Served: 8Â°C Â ","The wine is a totally satisfying sparkling Malbec, combining a complex style with freshness redolent of cherries bursting from the tiny bubbles. A gentle acidity suggests that the wine can be aged two to three years.",Untapped Fine Wines - Foster Sparkling Blanc de Noir Malbec,0,0,29.08,0,simple,0,0,-1,0,0,2016-07-07,24,1,2,4,Enrique Foster Sparkling Blanc de Noir Malbec NV,Sparkling Blanc de Noir Malbec NV,Enrique Foster Sparkling Blanc de Noir Malbec,Sparkling Blanc de Noir Malbec,NV Sparkling Blanc de Noir Malbec,0,0,R,NULL,NV,1,1,1.1,"ARG, Luján de Cuyo",6,pID-A046,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,13,44,1,318,466
41,1112,Enrique Foster PINK Malbec Rosé 2010,0,17/5/11 14:25,1.4,30,10,NULL,1,1,available,2015-06-30,2015-06-30,55,547,0,0,0,"Foster, Rose, Foster PINK Rose Malbec 2010, Argentina, Wine","Grape variety: 100% MalbecTasting Notes:Â PINK has a unique character with refreshing summer fruits in a floral dry, complex wine. Chill well before drinking. Vineyard: LujÃ¡n de Cuyo,Â MendozaAverage age of vines: More than 30 yearsAltitude: 914 metresÂ above sea levelTime of harvest: Second week of MarchÂ Â  Harvest Method: Hand harvested, in small plastic boxes of 18 kgAverage vineyard production: 4 tons per acreWinemaking:Â PINK Rosado, unlike French or Spanish RosÃ© made from Grenache grapes, is a new wine made from 100% Malbec grapes. Fermentation takes place at 16Â°C for 15 days. Production of 14,000 bottles.Winemaker: Mauricio Lorca Alcohol: 13.5%Volume: 750 mlResidual sugar: 1.8 gr/litreStandard Drinks: 8.0Peak drinking: 2011-2014Best Served: 8Â°C","PINK has a unique character with refreshing summer fruits in a floral dry, complex wine. Chill well before drinking.",Untapped Fine Wines - Foster PINK Rose Malbec 2010,0,0,23.63,0,simple,0,0,-1,0,0,2016-07-07,24,3,2,4,Enrique Foster PINK Malbec Rosé 2010,PINK Malbec Rosé 2010,Enrique Foster PINK Malbec Rosé,PINK Malbec Rosé,2010 PINK Malbec Rosé,0,0,R,NULL,2010,1,3,1.3,"ARG, Luján de Cuyo",6,pID-A040,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,13,37,1,315,456
42,1113,Enrique Foster Reserva Malbec 2007,0,17/5/11 14:25,1.4,30,10,NULL,1,1,available,2015-06-30,2015-06-30,10,102,0,0,0,"Foster, Malbec, Foster Reserva Malbec 2007, Argentina, Wine","Grape variety: 100% MalbecTasting Notes:Â This is a huge wine; it is deep red violet with dark fruit aromas, firm structure, full-bodied, long finish. Excellent with rich spiced dishes, strong cheeses, roast or grilled meats, tuna, salmon, and chocolate. It is encouraged that the bottle should be opened with the wine aerating for at least 30 minutes before serving for maximum enjoyment. Awards and Ratings:  Robert Parker Rating:Â Â 90  Vineyard: LujÃ¡n de Cuyo â€“ Mendoza, ArgentinaAge of vineyard: Planted in 1919Altitude: 914 metres above sea levelTime of harvest: Last week of March and first of April 2007 Harvest Method: Hand harvested, in small plastic boxes of 18 kg. To enhance concentration of colour, aroma, and tannins particular to Malbec, yield was strictly limited by green harvesting to 3.5 tons /acre.Winemaking: Selected grapes from old vines, planted in 1919, with production limited to 3.5 tons per acre. After rigorous selection, the grapes are fermented at 24Â°C for 9 days in small, temperature-controlled stainless steel tanks. The wine is aged in their underground cellars for 12 months in French oak barrels followed by 9 months in the bottle. The movement of the wine from each of the winemaking stages is achieved by gravity-flow, without pumping. Production of 90,000 bottles.Winemaker: Mauricio Lorca Alcohol: 14.2%Volume: 750 mlResidual sugar: 1.8 gr/litreStandard Drinks: 8.4Peak drinking: 2011-2020Best Served: 16Â°-18Â°CAgeing: 12 months in French and American oak and 9 months in bottle, in their underground cellar.","This is a huge wine; it is deep red violet with dark fruit aromas, firm structure, full-bodied, long finish. Excellent with rich spiced dishes, strong cheeses, roast or grilled meats, tuna, salmon, and chocolate. It is encouraged that the bottle should be opened with the wine aerating for at least 30 minutes before serving for maximum enjoyment.",Untapped Fine Wines - Foster Reserva Malbec 2007,0,0,59.08,0,simple,0,0,-1,0,0,2016-07-07,24,4,2,4,Enrique Foster Reserva Malbec 2007,Reserva Malbec 2007,Enrique Foster Reserva Malbec,Reserva Malbec,2007 Reserva Malbec,0,0,R,NULL,2007,3,4,3.4,"ARG, Luján de Cuyo",6,pID-A047,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,13,18,1,316,463
43,1114,Enrique Foster Reserva Malbec (375ml) 2007,0,17/5/11 14:25,1.4,30,10,NULL,1,1,available,2015-06-30,2015-06-30,41,661,0,0,0,"Foster, Malbec, Foster Reserva Malbec (375ml) 2007, Argentina, Wine","Grape variety: 100% MalbecTasting Notes:Â This is a huge wine; it is deep red violet with dark fruit aromas, firm structure, full-bodied, long finish. Excellent with rich spiced dishes, strong cheeses, roast or grilled meats, tuna, salmon, and chocolate. It is encouraged that the bottle should be opened with the wine aerating for at least 30 minutes before serving for maximum enjoyment. Awards and Ratings:  Robert Parker Rating:Â Â 90  Vineyard: LujÃ¡n de Cuyo â€“ Mendoza, ArgentinaAge of vineyard: Planted in 1919Altitude: 914 metres above sea levelTime of harvest:Â Last week of March and first of April 2007 Harvest Method: Hand harvested, in small plastic boxes of 18 kg. To enhance concentration of colour, aroma, and tannins particular to Malbec, yield was strictly limited by green harvesting to 3.5 tons /acre.Winemaking: Selected grapes from old vines, planted in 1919, with production limited to 3.5 tons per acre. After rigorous selection, the grapes are fermented at 24Â°C for 9 days in small, temperature-controlled stainless steel tanks. The wine is aged in their underground cellars for 12 months in French oak barrels followed by 9 months in the bottle. The movement of the wine from each of the winemaking stages is achieved by gravity-flow, without pumping. Production of 90,000 bottles.Winemaker:Â Mauricio Lorca Alcohol: 14.2%Volume: 375 mlResidual sugar: 1.8 gr/litreStandard Drinks: 8.4Peak drinking: 2011-2020Best Served: 16Â°-18Â°CAgeing: 12 months in French and American oak and 9 months in bottle, in their underground cellar. Click here for the 750mL size (2008 vintage)","This is a huge wine; it is deep red violet with dark fruit aromas, firm structure, full-bodied, long finish. Excellent with rich spiced dishes, strong cheeses, roast or grilled meats, tuna, salmon, and chocolate. It is encouraged that the bottle should be opened with the wine aerating for at least 30 minutes before serving for maximum enjoyment.",Untapped Fine Wines - Foster Reserva Malbec (375ml) 2007,0,0,34.54,0,simple,0,0,-1,0,0,2016-07-07,24,4,2,2,Enrique Foster Reserva Malbec (375ml) 2007,Reserva Malbec (375ml) 2007,Enrique Foster Reserva Malbec (375ml),Reserva Malbec,2007 Reserva Malbec,0,0,R,NULL,2007,3,4,3.4,"ARG, Luján de Cuyo",12,pID-A048,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,13,18,1,317,461
44,1115,Enrique Foster Terruño Lunlunta Malbec 2007,0,17/5/11 14:25,1.4,30,10,NULL,1,1,available,2015-06-30,2015-06-30,12,608,0,0,0,"Foster, Malbec, Foster Terruno Lunlunta Malbec 2007, Argentina, Wine","Grape variety: 100% MalbecTasting Notes:Â Intense red colour with violet hints. In the nose fresh red fruits and spiced aromas are highlighted. In the mouth it is elegant, with excellent body and a persistent end. Ideal to pair with unsweetened chocolate, pasta, tuna and meat.Â  Awards and Ratings:  Robert Parker Rating: Â 89 Wine Spectator Rating:Â Â 84  Vineyard: Lunlunta, LujÃ¡n de Cuyo â€“ Mendoza, ArgentinaÂ Average age of vines: More than 60 yearsAltitude: 1,050Â metresÂ above sea levelTime of harvest: Last week of March 2007 Harvest Method: Hand harvested, in small plastic boxes of 18 kg. To achieve an ideal concentration of aromas and tannins, the production has been reduced to only 3.5 tons per acre.Average vineyard production: 3.5 tons per acreWinemaking: After hand selection, fermentation takes place at 24Â°C for 7 days in small stainless steel tanks with controlled temperature. The wine is then aged for 12 months in French oak barrels followed by 12 months in bottles in their underground cellar. Production of 9,000 bottles.Winemaker: Mauricio Lorca Alcohol: 14.5%Volume: 750 mlResidual sugar: 1.8 gr/litreStandard Drinks: 8.6Peak drinking: 2011-2020Best Served: 16Â°-18Â°CAgeing: 12 months in French oak and 12 months in bottle.","Intense red colour with violet hints. In the nose fresh red fruits and spiced aromas are highlighted. In the mouth it is elegant, with excellent body and a persistent end. Ideal to pair with unsweetened chocolate, pasta, tuna and meat.&nbsp;",Untapped Fine Wines - Foster Terruno Lunlunta Malbec 2007,0,0,49.99,0,simple,0,0,-1,0,0,2016-07-07,24,4,2,4,Enrique Foster Terruño Lunlunta Malbec 2007,Terruño Lunlunta Malbec 2007,Enrique Foster Terruño Lunlunta Malbec,Terruño Lunlunta Malbec,2007 Terruño Lunlunta Malbec,0,0,R,NULL,2007,4,4,4.4,"ARG, Luján de Cuyo",6,pID-A050,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,13,18,1,319,467
45,1116,Enrique Foster Terruño Vistalba Malbec 2007,0,17/5/11 14:25,1.4,30,10,NULL,1,1,available,2016-06-06,2015-06-30,11,918,0,0,0,"Foster, Malbec, Foster Terruno Vistalba Malbec 2007, Argentina, Wine","Grape variety: 100% MalbecTasting Notes:Â Intense red colour with violet hints. In the nose fresh red fruits and spiced aromas are highlighted. In the mouth it is elegant, with excellent body and a persistent end. Ideal to pair with unsweetened chocolate, pasta, tuna and meat.Â Awards and Ratings:Robert Parker Rating:Â Â 90Vineyard: Vistalba, LujÃ¡n de Cuyo â€“ Mendoza, ArgentinaÂ Average age of vines: More than 60 yearsAltitude: 850 metresÂ above sea levelTime of harvest: Early April, 2007Harvest Method: Hand harvested, in small plastic boxes of 18 kg. To achieve an ideal concentration of aromas and tannins, the production has been reduced to only 3.5 tons per acre.Average vineyard production: 3.5 tons per acreWinemaking:Â After hand selection, fermentation takes place at 24Â°C for 7 days in small stainless steel tanks with controlled temperature. The wine is then aged for 12 months in French oak barrels followed by 12 months in bottles in their underground cellar. Production of 9,000 bottles.Winemaker: Mauricio LorcaAlcohol: 14.5%Volume: 750 mlResidual sugar: Less than 1.8 gr/litreStandard Drinks: 8.6Peak drinking: 2011-2020Best Served: 16Â°-18Â°CAgeing: 12 months in French oak and 12 months in bottle.","Intense red colour with violet hints. In the nose fresh red fruits and spiced aromas are highlighted. In the mouth it is elegant, with excellent body and a persistent end. Ideal to pair with unsweetened chocolate, pasta, tuna and meat.&nbsp;",Untapped Fine Wines - Foster Terruno Vistalba Malbec 2007,0,0,49.99,0,simple,0,0,-1,0,0,2016-07-07,24,4,2,4,Enrique Foster Terruño Vistalba Malbec 2007,Terruño Vistalba Malbec 2007,Enrique Foster Terruño Vistalba Malbec,Terruño Vistalba Malbec,2007 Terruño Vistalba Malbec,0,0,R,NULL,2007,4,4,4.4,"ARG, Luján de Cuyo",6,pID-A051,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,13,18,1,320,468
46,1117,Lagarde Altas Cumbres Cabernet Sauvignon 2010,0,17/5/11 14:25,1.4,30,10,NULL,1,1,available,2015-06-30,2015-06-30,10,1339,0,0,0,"Lagarde, Cabernet Sauvignon, Lagarde Altas Cumbres Cabernet Sauvignon 2010, Argentina, Wine","Grape Variety:Â 100% Cabernet SauvignonTasting Notes:Â Intense red colour with violet highlights. Clean, fresh and complex aromas of berries, plums, figs, and pepper. Strong personality is in perfect balance with a medium body and pleasant tannins. Ideal with red meats, cheeses and strong sauces. Â  Awards and Ratings:  Wine Spectator Rating: Â 87  Â  Vineyard: Pedriel, LujÃ¡n de Cuyo â€“ Mendoza, ArgentinaAge of the Vineyard: Planted in 1992Altitude: 980 metres above sea levelTime of Harvest: April 2010 Harvest Method: By hand into 400kg plastic boxes. Vineyard yield of between 10,000 and 12,000 lbs/hectare.Winemaking: Fermented in stainless steel tanks at a controlled temperature below 28Â°C. Maceration takes between 8-12 days, depending on daily tastings. Malolactic fermentation is spontaneously produced. 30% of the wine is aged between 3 and 5 months in oak barrels. The wine is then aged in the bottle for a minimum of 4 months in controlled atmosphere.Winemaker:Â Juan Roby Stordeur Alcohol: 14% vol.Volume: 750 mlResidual Sugars: 2.8 gr/litreStandard Drinks: 8.3Best Served: 16Â°-18Â°CAgeing: 30% of the wine is aged between 3 and 5 months in oak barrels followed by a minimum of 4 months in the bottle. ","Intense red colour with violet highlights. Clean, fresh and complex aromas of berries, plums, figs, and pepper. Strong personality is in perfect balance with a medium body and pleasant tannins. Ideal with red meats, cheeses and strong sauces.",Untapped Fine Wines - Lagarde Altas Cumbres Cabernet Sauvignon 2010,0,0,23.63,0,simple,0,0,-1,0,0,2016-07-07,34,4,2,4,Lagarde Altas Cumbres Cabernet Sauvignon 2010,Altas Cumbres Cabernet Sauvignon 2010,Lagarde Altas Cumbres Cabernet Sauvignon,Altas Cumbres Cabernet Sauvignon,2010 Altas Cumbres Cabernet Sauvignon,0,0,R,NULL,2010,1,4,1.4,"ARG, Luján de Cuyo",6,pID-A052,0,0,0,0,0,0,0,0,0,0,1,13,4,1,384,551
47,1118,Lagarde Altas Cumbres Malbec 2009,0,17/5/11 14:25,1.4,30,10,NULL,1,1,available,2015-06-30,2015-06-30,28,658,0,0,0,"Lagarde, Malbec, Lagarde Altas Cumbres Malbec 2009, Argentina, Wine","Grape Variety: 100% MalbecTasting Notes:Â Intense red colour with blue and violet tinges. Pleasant tannins and complex aromas of blackberry and cassis. Fruity flavours where most significant are red fruits. Harmonious and elegant. Ideal for any kind of meat, chicken, duck, and any kind of pasta. Awards and Ratings:  Wine Spectator Rating:Â Â 84  Vineyard: LujÃ¡n de Cuyo â€“ Mendoza, ArgentinaAge of the Vineyard: Planted in 1897 and 1995Altitude: 850 and 980 metres above sea levelTime of Harvest: March 2009 Harvest Method: By hand into 20kg plastic boxes. Vineyard yield of between 100 and 120 hundredweight per hectare.Winemaking: Fermented in stainless steel tanks with controlled temperature below 28Â°C. Maceration takes between 8 and 12 days, depending on daily tastings. Malolactic fermentation is spontaneously produced. 30% of the wine is aged between 3 and 5 months in oak barrels. The wine is then aged in the bottle for a minimum of 4 months in controlled atmosphere.Winemaker:Â Juan Roby Stordeur Alcohol: 13.8 % vol.Volume: 750 mlResidual Sugars: 2.0 gr/litreStandard Drinks: 8.2Best Served: 16Â°-18Â°CAgeing:Â 30% of the wine is aged between 3 and 5 months in oak barrels. The wine is then aged in the bottle for a minimum of 4 months. Click here for the 375mL bottle","Intense red colour with blue and violet tinges. Pleasant tannins and complex aromas of blackberry and cassis. Fruity flavours where most significant are red fruits. Harmonious and elegant. Ideal for any kind of meat, chicken, duck, and any kind of pasta.",Untapped Fine Wines - Lagarde Altas Cumbres Malbec 2009,0,0,23.63,0,simple,0,0,-1,0,0,2016-07-07,34,4,2,4,Lagarde Altas Cumbres Malbec 2009,Altas Cumbres Malbec 2009,Lagarde Altas Cumbres Malbec,Altas Cumbres Malbec,2009 Altas Cumbres Malbec,0,0,R,NULL,2009,1,4,1.4,"ARG, Luján de Cuyo",6,pID-A053,0,0,0,0,0,0,0,0,0,0,1,13,18,1,385,553
48,1119,Lagarde Altas Cumbres Sauvignon Blanc 2010,0,17/5/11 14:25,1.4,30,10,NULL,1,1,available,2015-06-30,2015-06-30,7,469,0,0,0,"Lagarde, Sauvignon Blanc, Lagarde Altas Cumbres Sauvignon Blanc 2010, Argentina, Wine","Grape Variety: 100% Sauvignon BlancTasting Notes:Â Bright yellow with greenish highlights. Intense aromas of ripe tropical fruits combined with some notes of grapefruit. Soft herbaceous aromas like fresh grass, so typical of the variety. To the palate, unctuous and full-bodied. Return of citric aromas and flavours. Persistent refreshing sensation due to its right level of acidity. Ideal with salads and fish. Vineyard: Perdriel, LujÃ¡n de Cujo â€“ Mendoza, ArgentinaAge of the Vineyard: Planted in 1993 and 1995Altitude: 980 metres above sea levelTime of Harvest: February-March 2010 Harvest Method: By hand into plastic boxes. Vineyard yield of 120 hundredweight per hectare.Winemaking: Fermentation takes place in stainless steel tanks with selected yeasts and control of temperature below 18Â°C. No malolactic fermentation. The wine is aged without oak contact for a minimum of 3 months in the bottle in a controlled atmosphere.There are three harvests at different times and the elaboration is done separately. This difference in the level of ripeness of the three varietals allows Lagarde to obtain components with very distinctive fruity characteristics that result in a well-balanced blend, with typical aromas, freshness and full body.Winemaker:Â Juan Roby Stordeur Alcohol: 14% vol.Volume: 750 mlResidual Sugars: 2.0 gr/litreStandard Drinks: 8.3Best Served: 6Â°-8Â°CAgeing: Unoaked","Bright yellow with greenish highlights. Intense aromas of ripe tropical fruits combined with some notes of grapefruit. Soft herbaceous aromas like fresh grass, so typical of the variety. To the palate, unctuous and full-bodied. Return of citric aromas and flavours. Persistent refreshing sensation due to its right level of acidity. Ideal with salads and fish.",Untapped Fine Wines - Lagarde Altas Cumbres Sauvignon Blanc 2010,0,0,23.63,0,simple,0,0,-1,0,0,2016-07-07,34,2,2,4,Lagarde Altas Cumbres Sauvignon Blanc 2010,Altas Cumbres Sauvignon Blanc 2010,Lagarde Altas Cumbres Sauvignon Blanc,Altas Cumbres Sauvignon Blanc,2010 Altas Cumbres Sauvignon Blanc,0,0,R,NULL,2010,1,2,1.2,"ARG, Luján de Cuyo",6,pID-A055,0,0,0,0,0,0,0,0,0,0,1,13,41,1,387,554
49,1120,Lagarde Altas Cumbres Sparkling 2010,0,17/5/11 14:25,1.4,30,10,NULL,1,1,available,2015-06-30,2015-06-30,22,280,0,0,0,"Lagarde, Sparkling, Lagarde Altas Cumbres Sparkling 2010, Argentina, Wine","Grape Variety: Blend of Pinot Noir, Chardonnay, and SemillonTasting Notes:Â Bright yellow with gold highlights. Persistent fine bubbles in glass. Tropical fruits, honey and toast bread aromas. Well-balanced in mouth, with good acidity level. Unctuous and refreshing at the same time. Ideal for entrÃ©es, seafood and desserts. Vineyard: LujÃ¡n de Cuyo and Tupungato â€“ Mendoza, ArgentinaAge of the Vineyard: Planted in 1906 and 1993Altitude: Tupungato: 1,070 metres above sea level; LujÃ¡n de Cuyo: 800-1,000 metres above sea levelTime of Harvest: February 2010 Harvest Method: By hand into 20kg plastic boxes. Vineyard yield of between 100 and 120 hundredweight per hectare.Winemaking: Traditional Charmat Method. Fermentation of basic wine in stainless steel tank. No malolactic fermentation. No contact with its lees. Aged a minimum of 6 months in the bottle in controlled atmosphere.Winemaker:Â Juan Roby Stordeur Alcohol: 13.3% vol.Volume: 750 mlResidual Sugars: 10.02 gr/litreStandard Drinks: 7.9Best Served: 6Â°-8Â° CAgeing: Unoaked ","Bright yellow with gold highlights. Persistent fine bubbles in glass. Tropical fruits, honey and toast bread aromas. Well-balanced in mouth, with good acidity level. Unctuous and refreshing at the same time. Ideal for entr&eacute;es, seafood and desserts.",Untapped Fine Wines - Lagarde Altas Cumbres Sparkling 2010,0,0,32.72,0,simple,0,0,-1,0,0,2016-07-07,34,1,2,4,Lagarde Altas Cumbres Sparkling 2010,Altas Cumbres Sparkling 2010,Lagarde Altas Cumbres Sparkling,Altas Cumbres Sparkling,2010 Altas Cumbres Sparkling,0,0,R,NULL,2010,1,1,1.1,"ARG, Luján de Cuyo & Tupungato",6,pID-A057,0,0,0,0,0,0,0,0,0,0,1,14,44,1,388,556
